20170818	28.21331	27.4232	27.51382	31.0636	28.49793
20170817	29.04333	28.21331	27.4232	27.51382	31.0636
20170816	30.1999	29.04333	28.21331	27.4232	27.51382
20170815	29.38823	30.1999	29.04333	28.21331	27.4232
20170814	28.40327	29.38823	30.1999	29.04333	28.21331
20170813	28.67588	28.40327	29.38823	30.1999	29.04333
20170812	30.00877	28.67588	28.40327	29.38823	30.1999
20170811	31.94092	30.00877	28.67588	28.40327	29.38823
20170810	31.11308	31.94092	30.00877	28.67588	28.40327
20170809	23.97451	31.11308	31.94092	30.00877	28.67588
20170808	24.77729	23.97451	31.11308	31.94092	30.00877
20170807	23.95981	24.77729	23.97451	31.11308	31.94092
20170806	24.84903	23.95981	24.77729	23.97451	31.11308
20170805	24.02405	24.84903	23.95981	24.77729	23.97451
20170804	24.36785	24.02405	24.84903	23.95981	24.77729
20170803	25.35232	24.36785	24.02405	24.84903	23.95981
20170802	26.99762	25.35232	24.36785	24.02405	24.84903
20170801	29.14451	26.99762	25.35232	24.36785	24.02405
20170731	22.22503	29.14451	26.99762	25.35232	24.36785
20170730	22.22647	22.22503	29.14451	26.99762	25.35232
20170729	22.91928	22.22647	22.22503	29.14451	26.99762
20170728	23.8322	22.91928	22.22647	22.22503	29.14451
20170727	21.61852	23.8322	22.91928	22.22647	22.22503
20170726	22.2855	21.61852	23.8322	22.91928	22.22647
20170725	22.97361	22.2855	21.61852	23.8322	22.91928
20170724	23.74871	22.97361	22.2855	21.61852	23.8322
20170723	24.16079	23.74871	22.97361	22.2855	21.61852
20170722	24.9018	24.16079	23.74871	22.97361	22.2855
20170721	25.72784	24.9018	24.16079	23.74871	22.97361
20170720	26.87377	25.72784	24.9018	24.16079	23.74871
20170719	27.91988	26.87377	25.72784	24.9018	24.16079
20170718	25.87608	27.91988	26.87377	25.72784	24.9018
20170717	24.58656	25.87608	27.91988	26.87377	25.72784
20170716	25.29406	24.58656	25.87608	27.91988	26.87377
20170715	26.00412	25.29406	24.58656	25.87608	27.91988
20170714	26.83171	26.00412	25.29406	24.58656	25.87608
20170713	27.6091	26.83171	26.00412	25.29406	24.58656
20170712	27.70745	27.6091	26.83171	26.00412	25.29406
20170711	28.64959	27.70745	27.6091	26.83171	26.00412
20170710	30.25715	28.64959	27.70745	27.6091	26.83171
20170709	31.42325	30.25715	28.64959	27.70745	27.6091
20170708	27.73326	31.42325	30.25715	28.64959	27.70745
20170707	28.26515	27.73326	31.42325	30.25715	28.64959
20170706	28.20634	28.26515	27.73326	31.42325	30.25715
20170705	29.74394	28.20634	28.26515	27.73326	31.42325
20170704	27.36814	29.74394	28.20634	28.26515	27.73326
20170703	26.57976	27.36814	29.74394	28.20634	28.26515
20170702	27.48684	26.57976	27.36814	29.74394	28.20634
20170701	27.24447	27.48684	26.57976	27.36814	29.74394
20170630	27.25389	27.24447	27.48684	26.57976	27.36814
20170629	27.3805	27.25389	27.24447	27.48684	26.57976
20170628	28.11308	27.3805	27.25389	27.24447	27.48684
20170627	28.09393	28.11308	27.3805	27.25389	27.24447
20170626	28.55381	28.09393	28.11308	27.3805	27.25389
20170625	29.37554	28.55381	28.09393	28.11308	27.3805
20170624	30.3335	29.37554	28.55381	28.09393	28.11308
20170623	31.34713	30.3335	29.37554	28.55381	28.09393
20170622	30.56157	31.34713	30.3335	29.37554	28.55381
20170621	29.98697	30.56157	31.34713	30.3335	29.37554
20170620	29.57878	29.98697	30.56157	31.34713	30.3335
20170619	29.14652	29.57878	29.98697	30.56157	31.34713
20170618	28.257	29.14652	29.57878	29.98697	30.56157
20170617	28.69274	28.257	29.14652	29.57878	29.98697
20170616	29.18948	28.69274	28.257	29.14652	29.57878
20170615	29.81735	29.18948	28.69274	28.257	29.14652
20170614	30.22843	29.81735	29.18948	28.69274	28.257
20170613	30.73628	30.22843	29.81735	29.18948	28.69274
20170612	31.25456	30.73628	30.22843	29.81735	29.18948
20170611	32.00442	31.25456	30.73628	30.22843	29.81735
20170610	32.44938	32.00442	31.25456	30.73628	30.22843
20170609	33.40837	32.44938	32.00442	31.25456	30.73628
20170608	32.97372	33.40837	32.44938	32.00442	31.25456
20170607	32.51437	32.97372	33.40837	32.44938	32.00442
20170606	33.37197	32.51437	32.97372	33.40837	32.44938
20170605	32.93161	33.37197	32.51437	32.97372	33.40837
20170604	32.54431	32.93161	33.37197	32.51437	32.97372
20170603	32.39365	32.54431	32.93161	33.37197	32.51437
20170602	33.16294	32.39365	32.54431	32.93161	33.37197
20170601	35.50191	33.16294	32.39365	32.54431	32.93161
20170531	32.73911	35.50191	33.16294	32.39365	32.54431
20170530	32.96779	32.73911	35.50191	33.16294	32.39365
20170529	33.58766	32.96779	32.73911	35.50191	33.16294
20170528	33.91779	33.58766	32.96779	32.73911	35.50191
20170527	34.40278	33.91779	33.58766	32.96779	32.73911
20170526	34.40545	34.40278	33.91779	33.58766	32.96779
20170525	35.64989	34.40545	34.40278	33.91779	33.58766
20170524	38.68567	35.64989	34.40545	34.40278	33.91779
20170523	33.31743	38.68567	35.64989	34.40545	34.40278
20170522	31.62271	33.31743	38.68567	35.64989	34.40545
20170521	31.8779	31.62271	33.31743	38.68567	35.64989
20170520	32.33993	31.8779	31.62271	33.31743	38.68567
20170519	32.88126	32.33993	31.8779	31.62271	33.31743
20170518	33.59568	32.88126	32.33993	31.8779	31.62271
20170517	34.66443	33.59568	32.88126	32.33993	31.8779
20170516	37.8933	34.66443	33.59568	32.88126	32.33993
20170515	34.14101	37.8933	34.66443	33.59568	32.88126
20170514	31.83398	34.14101	37.8933	34.66443	33.59568
20170513	32.09164	31.83398	34.14101	37.8933	34.66443
20170512	32.57591	32.09164	31.83398	34.14101	37.8933
20170511	33.12689	32.57591	32.09164	31.83398	34.14101
20170510	33.75261	33.12689	32.57591	32.09164	31.83398
20170509	34.61633	33.75261	33.12689	32.57591	32.09164
20170508	36.34246	34.61633	33.75261	33.12689	32.57591
20170507	33.65615	36.34246	34.61633	33.75261	33.12689
20170506	34.34246	33.65615	36.34246	34.61633	33.75261
20170505	35.85318	34.34246	33.65615	36.34246	34.61633
20170504	38.35279	35.85318	34.34246	33.65615	36.34246
20170503	32.77171	38.35279	35.85318	34.34246	33.65615
20170502	32.52292	32.77171	38.35279	35.85318	34.34246
20170501	33.07662	32.52292	32.77171	38.35279	35.85318
20170430	32.03229	33.07662	32.52292	32.77171	38.35279
20170429	31.75647	32.03229	33.07662	32.52292	32.77171
20170428	32.64246	31.75647	32.03229	33.07662	32.52292
20170427	33.94731	32.64246	31.75647	32.03229	33.07662
20170426	34.79031	33.94731	32.64246	31.75647	32.03229
20170425	32.41582	34.79031	33.94731	32.64246	31.75647
20170424	30.9463	32.41582	34.79031	33.94731	32.64246
20170423	31.68804	30.9463	32.41582	34.79031	33.94731
20170422	32.68582	31.68804	30.9463	32.41582	34.79031
20170421	34.31052	32.68582	31.68804	30.9463	32.41582
20170420	31.17112	34.31052	32.68582	31.68804	30.9463
20170419	30.93457	31.17112	34.31052	32.68582	31.68804
20170418	30.79247	30.93457	31.17112	34.31052	32.68582
20170417	30.72655	30.79247	30.93457	31.17112	34.31052
20170416	30.95411	30.72655	30.79247	30.93457	31.17112
20170415	31.42407	30.95411	30.72655	30.79247	30.93457
20170414	31.3727	31.42407	30.95411	30.72655	30.79247
20170413	31.62446	31.3727	31.42407	30.95411	30.72655
20170412	32.16309	31.62446	31.3727	31.42407	30.95411
20170411	32.91544	32.16309	31.62446	31.3727	31.42407
20170410	34.27512	32.91544	32.16309	31.62446	31.3727
20170409	35.94347	34.27512	32.91544	32.16309	31.62446
20170408	33.87409	35.94347	34.27512	32.91544	32.16309
20170407	33.74884	33.87409	35.94347	34.27512	32.91544
20170406	31.92121	33.74884	33.87409	35.94347	34.27512
20170405	32.36701	31.92121	33.74884	33.87409	35.94347
20170404	33.26774	32.36701	31.92121	33.74884	33.87409
20170403	35.16403	33.26774	32.36701	31.92121	33.74884
20170402	30.26248	35.16403	33.26774	32.36701	31.92121
20170401	31.19239	30.26248	35.16403	33.26774	32.36701
20170331	30.86599	31.19239	30.26248	35.16403	33.26774
20170330	30.64765	30.86599	31.19239	30.26248	35.16403
20170329	30.91904	30.64765	30.86599	31.19239	30.26248
20170328	26.76119	30.91904	30.64765	30.86599	31.19239
20170327	26.77406	26.76119	30.91904	30.64765	30.86599
20170326	27.03803	26.77406	26.76119	30.91904	30.64765
20170325	26.63231	27.03803	26.77406	26.76119	30.91904
20170324	27.31692	26.63231	27.03803	26.77406	26.76119
20170323	26.80935	27.31692	26.63231	27.03803	26.77406
20170322	27.292	26.80935	27.31692	26.63231	27.03803
20170321	27.20767	27.292	26.80935	27.31692	26.63231
20170320	27.19875	27.20767	27.292	26.80935	27.31692
20170319	27.66757	27.19875	27.20767	27.292	26.80935
20170318	28.17576	27.66757	27.19875	27.20767	27.292
20170317	28.32778	28.17576	27.66757	27.19875	27.20767
20170316	28.71155	28.32778	28.17576	27.66757	27.19875
20170315	27.9179	28.71155	28.32778	28.17576	27.66757
20170314	29.49847	27.9179	28.71155	28.32778	28.17576
20170313	27.36139	29.49847	27.9179	28.71155	28.32778
20170312	28.02965	27.36139	29.49847	27.9179	28.71155
20170311	27.73137	28.02965	27.36139	29.49847	27.9179
20170310	27.15697	27.73137	28.02965	27.36139	29.49847
20170309	27.02195	27.15697	27.73137	28.02965	27.36139
20170308	27.7313	27.02195	27.15697	27.73137	28.02965
20170307	28.20716	27.7313	27.02195	27.15697	27.73137
20170306	28.87962	28.20716	27.7313	27.02195	27.15697
20170305	28.80467	28.87962	28.20716	27.7313	27.02195
20170304	28.59259	28.80467	28.87962	28.20716	27.7313
20170303	28.45861	28.59259	28.80467	28.87962	28.20716
20170302	28.08151	28.45861	28.59259	28.80467	28.87962
20170301	28.80628	28.08151	28.45861	28.59259	28.80467
20170228	28.68139	28.80628	28.08151	28.45861	28.59259
20170227	28.86629	28.68139	28.80628	28.08151	28.45861
20170226	29.5437	28.86629	28.68139	28.80628	28.08151
20170225	30.87853	29.5437	28.86629	28.68139	28.80628
20170224	27.79259	30.87853	29.5437	28.86629	28.68139
20170223	27.59509	27.79259	30.87853	29.5437	28.86629
20170222	27.60682	27.59509	27.79259	30.87853	29.5437
20170221	28.09085	27.60682	27.59509	27.79259	30.87853
20170220	28.67804	28.09085	27.60682	27.59509	27.79259
20170219	29.71169	28.67804	28.09085	27.60682	27.59509
20170218	27.7807	29.71169	28.67804	28.09085	27.60682
20170217	26.77414	27.7807	29.71169	28.67804	28.09085
20170216	26.93092	26.77414	27.7807	29.71169	28.67804
20170215	26.67413	26.93092	26.77414	27.7807	29.71169
20170214	26.87076	26.67413	26.93092	26.77414	27.7807
20170213	27.56418	26.87076	26.67413	26.93092	26.77414
20170212	28.10713	27.56418	26.87076	26.67413	26.93092
20170211	27.97901	28.10713	27.56418	26.87076	26.67413
20170210	27.18554	27.97901	28.10713	27.56418	26.87076
20170209	26.62382	27.18554	27.97901	28.10713	27.56418
20170208	27.25127	26.62382	27.18554	27.97901	28.10713
20170207	27.95602	27.25127	26.62382	27.18554	27.97901
20170206	28.70208	27.95602	27.25127	26.62382	27.18554
20170205	29.02279	28.70208	27.95602	27.25127	26.62382
20170204	29.01786	29.02279	28.70208	27.95602	27.25127
20170203	29.064	29.01786	29.02279	28.70208	27.95602
20170202	28.70396	29.064	29.01786	29.02279	28.70208
20170201	28.78816	28.70396	29.064	29.01786	29.02279
20170131	29.61137	28.78816	28.70396	29.064	29.01786
20170130	30.50442	29.61137	28.78816	28.70396	29.064
20170129	30.96746	30.50442	29.61137	28.78816	28.70396
20170128	31.65035	30.96746	30.50442	29.61137	28.78816
20170127	32.8773	31.65035	30.96746	30.50442	29.61137
20170126	31.19527	32.8773	31.65035	30.96746	30.50442
20170125	31.43952	31.19527	32.8773	31.65035	30.96746
20170124	32.10336	31.43952	31.19527	32.8773	31.65035
20170123	32.86133	32.10336	31.43952	31.19527	32.8773
20170122	33.36021	32.86133	32.10336	31.43952	31.19527
20170121	35.75364	33.36021	32.86133	32.10336	31.43952
20170120	34.31069	35.75364	33.36021	32.86133	32.10336
20170119	25.90097	34.31069	35.75364	33.36021	32.86133
20170118	24.74237	25.90097	34.31069	35.75364	33.36021
20170117	24.30382	24.74237	25.90097	34.31069	35.75364
20170116	24.34015	24.30382	24.74237	25.90097	34.31069
20170115	24.65959	24.34015	24.30382	24.74237	25.90097
20170114	24.90394	24.65959	24.34015	24.30382	24.74237
20170113	25.24448	24.90394	24.65959	24.34015	24.30382
20170112	25.62989	25.24448	24.90394	24.65959	24.34015
20170111	25.8764	25.62989	25.24448	24.90394	24.65959
20170110	26.16923	25.8764	25.62989	25.24448	24.90394
20170109	26.61178	26.16923	25.8764	25.62989	25.24448
20170108	27.36316	26.61178	26.16923	25.8764	25.62989
20170107	27.85738	27.36316	26.61178	26.16923	25.8764
20170106	26.80098	27.85738	27.36316	26.61178	26.16923
20170105	26.8729	26.80098	27.85738	27.36316	26.61178
20170104		26.8729	26.80098	27.85738	27.36316
20170103	27.63686		26.8729	26.80098	27.85738
20170102	28.29659	27.63686		26.8729	26.80098
20170101	28.68657	28.29659	27.63686		26.8729
20161231	29.21323	28.68657	28.29659	27.63686	
20161230	30.88947	29.21323	28.68657	28.29659	27.63686
20161229	26.79162	30.88947	29.21323	28.68657	28.29659
20161228	27.10836	26.79162	30.88947	29.21323	28.68657
20161227	24.42978	27.10836	26.79162	30.88947	29.21323
20161226	24.41416	24.42978	27.10836	26.79162	30.88947
20161225	24.38809	24.41416	24.42978	27.10836	26.79162
20161224	24.57633	24.38809	24.41416	24.42978	27.10836
20161223	24.75018	24.57633	24.38809	24.41416	24.42978
20161222	24.96231	24.75018	24.57633	24.38809	24.41416
20161221	24.93239	24.96231	24.75018	24.57633	24.38809
20161220	25.09257	24.93239	24.96231	24.75018	24.57633
20161219	25.51266	25.09257	24.93239	24.96231	24.75018
20161218	25.96735	25.51266	25.09257	24.93239	24.96231
20161217	26.12545	25.96735	25.51266	25.09257	24.93239
20161216	26.42925	26.12545	25.96735	25.51266	25.09257
20161215	26.05868	26.42925	26.12545	25.96735	25.51266
20161214	26.41637	26.05868	26.42925	26.12545	25.96735
20161213	26.70818	26.41637	26.05868	26.42925	26.12545
20161212	27.29232	26.70818	26.41637	26.05868	26.42925
20161211	27.61623	27.29232	26.70818	26.41637	26.05868
20161210	28.20175	27.61623	27.29232	26.70818	26.41637
20161209	29.19397	28.20175	27.61623	27.29232	26.70818
20161208	26.83411	29.19397	28.20175	27.61623	27.29232
20161207	25.82071	26.83411	29.19397	28.20175	27.61623
20161206	25.9371	25.82071	26.83411	29.19397	28.20175
20161205	26.14207	25.9371	25.82071	26.83411	29.19397
20161204	26.44011	26.14207	25.9371	25.82071	26.83411
20161203	26.92402	26.44011	26.14207	25.9371	25.82071
20161202	26.96976	26.92402	26.44011	26.14207	25.9371
20161201	25.70753	26.96976	26.92402	26.44011	26.14207
20161130	25.89107	25.70753	26.96976	26.92402	26.44011
20161129	26.00506	25.89107	25.70753	26.96976	26.92402
20161128	26.16942	26.00506	25.89107	25.70753	26.96976
20161127	26.236	26.16942	26.00506	25.89107	25.70753
20161126	25.16903	26.236	26.16942	26.00506	25.89107
20161125	25.116	25.16903	26.236	26.16942	26.00506
20161124	25.32817	25.116	25.16903	26.236	26.16942
20161123	25.41814	25.32817	25.116	25.16903	26.236
20161122	25.4935	25.41814	25.32817	25.116	25.16903
20161121	26.31373	25.4935	25.41814	25.32817	25.116
20161120	26.5774	26.31373	25.4935	25.41814	25.32817
20161119	26.74955	26.5774	26.31373	25.4935	25.41814
20161118	26.86305	26.74955	26.5774	26.31373	25.4935
20161117	27.07425	26.86305	26.74955	26.5774	26.31373
20161116	27.25893	27.07425	26.86305	26.74955	26.5774
20161115	27.60837	27.25893	27.07425	26.86305	26.74955
20161114	28.08201	27.60837	27.25893	27.07425	26.86305
20161113	28.82321	28.08201	27.60837	27.25893	27.07425
20161112	28.74524	28.82321	28.08201	27.60837	27.25893
20161111	26.68751	28.74524	28.82321	28.08201	27.60837
20161110	27.00596	26.68751	28.74524	28.82321	28.08201
20161109	27.3954	27.00596	26.68751	28.74524	28.82321
20161108	28.05143	27.3954	27.00596	26.68751	28.74524
20161107	27.89171	28.05143	27.3954	27.00596	26.68751
20161106	25.67381	27.89171	28.05143	27.3954	27.00596
20161105	26.18527	25.67381	27.89171	28.05143	27.3954
20161104	26.40301	26.18527	25.67381	27.89171	28.05143
20161103	26.39434	26.40301	26.18527	25.67381	27.89171
20161102	27.10842	26.39434	26.40301	26.18527	25.67381
20161101	27.58369	27.10842	26.39434	26.40301	26.18527
20161031	28.29766	27.58369	27.10842	26.39434	26.40301
20161030	26.58251	28.29766	27.58369	27.10842	26.39434
20161029	26.59177	26.58251	28.29766	27.58369	27.10842
20161028	26.72668	26.59177	26.58251	28.29766	27.58369
20161027	27.09224	26.72668	26.59177	26.58251	28.29766
20161026	27.44671	27.09224	26.72668	26.59177	26.58251
20161025	27.73381	27.44671	27.09224	26.72668	26.59177
20161024	28.80247	27.73381	27.44671	27.09224	26.72668
20161023	27.2937	28.80247	27.73381	27.44671	27.09224
20161022	27.6643	27.2937	28.80247	27.73381	27.44671
20161021	28.49228	27.6643	27.2937	28.80247	27.73381
20161020	29.20968	28.49228	27.6643	27.2937	28.80247
20161019	29.6497	29.20968	28.49228	27.6643	27.2937
20161018	29.4137	29.6497	29.20968	28.49228	27.6643
20161017	30.3867	29.4137	29.6497	29.20968	28.49228
20161016	28.92168	30.3867	29.4137	29.6497	29.20968
20161015	29.62865	28.92168	30.3867	29.4137	29.6497
20161014	29.64935	29.62865	28.92168	30.3867	29.4137
20161013	30.31966	29.64935	29.62865	28.92168	30.3867
20161012	31.58544	30.31966	29.64935	29.62865	28.92168
20161011	32.39334	31.58544	30.31966	29.64935	29.62865
20161010	29.07931	32.39334	31.58544	30.31966	29.64935
20161009	28.26099	29.07931	32.39334	31.58544	30.31966
20161008	26.46909	28.26099	29.07931	32.39334	31.58544
20161007	26.88102	26.46909	28.26099	29.07931	32.39334
20161006	27.16986	26.88102	26.46909	28.26099	29.07931
20161005	27.44883	27.16986	26.88102	26.46909	28.26099
20161004	27.7882	27.44883	27.16986	26.88102	26.46909
20161003	28.1695	27.7882	27.44883	27.16986	26.88102
20161002	28.84274	28.1695	27.7882	27.44883	27.16986
20161001	29.72465	28.84274	28.1695	27.7882	27.44883
20160930	31.53199	29.72465	28.84274	28.1695	27.7882
20160929	30.33887	31.53199	29.72465	28.84274	28.1695
20160928	27.08614	30.33887	31.53199	29.72465	28.84274
20160927	27.54997	27.08614	30.33887	31.53199	29.72465
20160926	28.17162	27.54997	27.08614	30.33887	31.53199
20160925	28.75317	28.17162	27.54997	27.08614	30.33887
20160924	29.30693	28.75317	28.17162	27.54997	27.08614
20160923	30.15867	29.30693	28.75317	28.17162	27.54997
20160922	30.83799	30.15867	29.30693	28.75317	28.17162
20160921	33.78806	30.83799	30.15867	29.30693	28.75317
20160920	32.01917	33.78806	30.83799	30.15867	29.30693
20160919	30.12872	32.01917	33.78806	30.83799	30.15867
20160918	29.62139	30.12872	32.01917	33.78806	30.83799
20160917	29.04755	29.62139	30.12872	32.01917	33.78806
20160916	30.12118	29.04755	29.62139	30.12872	32.01917
20160915	31.68444	30.12118	29.04755	29.62139	30.12872
20160914	33.09013	31.68444	30.12118	29.04755	29.62139
20160913	30.42514	33.09013	31.68444	30.12118	29.04755
20160912	25.44168	30.42514	33.09013	31.68444	30.12118
20160911	25.49871	25.44168	30.42514	33.09013	31.68444
20160910	26.16833	25.49871	25.44168	30.42514	33.09013
20160909	26.83606	26.16833	25.49871	25.44168	30.42514
20160908	27.56422	26.83606	26.16833	25.49871	25.44168
20160907	28.3619	27.56422	26.83606	26.16833	25.49871
20160906	29.4316	28.3619	27.56422	26.83606	26.16833
20160905	31.59009	29.4316	28.3619	27.56422	26.83606
20160904	31.18864	31.59009	29.4316	28.3619	27.56422
20160903	29.95918	31.18864	31.59009	29.4316	28.3619
